base_file,base_id,base_state,compare_file,compare_id,compare_state,compare_J,compare_P,compare_Ex,orbital,dN,dZ,dTotal
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,4,3-(2)(J=3-),3,-,0.754,0d5,-0.122580,-0.330080,-0.452660
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,4,3-(2)(J=3-),3,-,0.754,0f5,0.046502,0.007100,0.053602
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,4,3-(2)(J=3-),3,-,0.754,0f7,0.816255,0.043838,0.860093
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,4,3-(2)(J=3-),3,-,0.754,0p1,-0.000120,-0.003000,-0.003120
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,4,3-(2)(J=3-),3,-,0.754,0p3,-0.001570,-0.002470,-0.004040
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,4,3-(2)(J=3-),3,-,0.754,1p1,0.002864,0.001059,0.003923
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,4,3-(2)(J=3-),3,-,0.754,1p3,0.072740,0.002476,0.075216
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,4,3-(2)(J=3-),3,-,0.754,1s1,-0.190520,0.127292,-0.063228
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,5,3-(3)(J=3-),3,-,1.169,0d3,-0.870640,0.128046,-0.742594
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,5,3-(3)(J=3-),3,-,1.169,0d5,-0.111500,-0.404760,-0.516260
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,5,3-(3)(J=3-),3,-,1.169,0f5,0.018532,0.002883,0.021414
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,5,3-(3)(J=3-),3,-,1.169,0f7,0.260865,0.013333,0.274198
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,5,3-(3)(J=3-),3,-,1.169,0p1,-0.000050,-0.001080,-0.001130
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,5,3-(3)(J=3-),3,-,1.169,0p3,-0.000350,-0.001190,-0.001540
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,5,3-(3)(J=3-),3,-,1.169,1p1,0.015990,0.005511,0.021501
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,5,3-(3)(J=3-),3,-,1.169,1p3,0.668952,0.011260,0.680212
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,5,3-(3)(J=3-),3,-,1.169,1s1,0.018200,0.245992,0.264192
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,6,0-(1)(J=0-),0,-,1.229,0d3,-0.881890,0.148615,-0.733275
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,6,0-(1)(J=0-),0,-,1.229,0d5,-0.184060,-0.469120,-0.653180
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,6,0-(1)(J=0-),0,-,1.229,0f5,0.010032,0.000390,0.010422
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,6,0-(1)(J=0-),0,-,1.229,0f7,0.065794,0.001415,0.067209
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,6,0-(1)(J=0-),0,-,1.229,0p1,-0.000060,-0.015900,-0.015960
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,6,0-(1)(J=0-),0,-,1.229,0p3,-0.000220,-0.000820,-0.001040
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,6,0-(1)(J=0-),0,-,1.229,1p1,0.007050,0.000331,0.007381
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,6,0-(1)(J=0-),0,-,1.229,1p3,0.897268,0.000714,0.897982
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,6,0-(1)(J=0-),0,-,1.229,1s1,0.086090,0.334376,0.420466
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,7,4-(1)(J=4-),4,-,1.456,0d3,-0.521260,0.152283,-0.368977
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,7,4-(1)(J=4-),4,-,1.456,0d5,-0.187650,-0.319290,-0.506940
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,7,4-(1)(J=4-),4,-,1.456,0f5,0.032381,0.003964,0.036345
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,7,4-(1)(J=4-),4,-,1.456,0f7,0.872430,0.016704,0.889134
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,7,4-(1)(J=4-),4,-,1.456,0p3,-0.000130,-0.000900,-0.001030
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,7,4-(1)(J=4-),4,-,1.456,1p1,0.001096,0.000094,0.001190
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,7,4-(1)(J=4-),4,-,1.456,1p3,0.071388,0.000294,0.071683
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,7,4-(1)(J=4-),4,-,1.456,1s1,-0.268240,0.147448,-0.120792
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,8,4-(2)(J=4-),4,-,1.508,0d3,-0.377760,0.109179,-0.268581
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,8,4-(2)(J=4-),4,-,1.508,0d5,-0.090990,-0.390110,-0.481100
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,8,4-(2)(J=4-),4,-,1.508,0f5,0.064671,0.015079,0.079749
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,8,4-(2)(J=4-),4,-,1.508,0f7,0.736534,0.075740,0.812274
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,8,4-(2)(J=4-),4,-,1.508,0p1,-0.000080,-0.002220,-0.002300
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,8,4-(2)(J=4-),4,-,1.508,0p3,-0.000300,-0.002600,-0.002900
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,8,4-(2)(J=4-),4,-,1.508,1p1,0.008001,0.004192,0.012193
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,8,4-(2)(J=4-),4,-,1.508,1p3,0.084562,0.006023,0.090585
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,8,4-(2)(J=4-),4,-,1.508,1s1,-0.424630,0.184714,-0.239916
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,9,1-(2)(J=1-),1,-,1.558,0d3,-0.345320,0.152699,-0.192621
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,9,1-(2)(J=1-),1,-,1.558,0d5,-0.213440,-0.352970,-0.566410
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,9,1-(2)(J=1-),1,-,1.558,0f5,0.019425,0.004015,0.023440
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,9,1-(2)(J=1-),1,-,1.558,0f7,0.275635,0.009488,0.285123
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,9,1-(2)(J=1-),1,-,1.558,0p1,-0.000910,-0.069850,-0.070760
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,9,1-(2)(J=1-),1,-,1.558,0p3,-0.001970,-0.007740,-0.009710
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,9,1-(2)(J=1-),1,-,1.558,1p1,0.044498,0.004674,0.049172
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,9,1-(2)(J=1-),1,-,1.558,1p3,0.556059,0.005742,0.561801
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,9,1-(2)(J=1-),1,-,1.558,1s1,-0.333990,0.253936,-0.080054
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,10,2-(2)(J=2-),2,-,1.708,0d3,-0.565160,0.133905,-0.431255
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,10,2-(2)(J=2-),2,-,1.708,0d5,-0.231950,-0.444660,-0.676610
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,10,2-(2)(J=2-),2,-,1.708,0f5,0.009929,0.001913,0.011842
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,10,2-(2)(J=2-),2,-,1.708,0f7,0.234553,0.008702,0.243255
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,10,2-(2)(J=2-),2,-,1.708,0p1,-0.000780,-0.005470,-0.006250
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,10,2-(2)(J=2-),2,-,1.708,0p3,-0.000720,-0.001840,-0.002560
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,10,2-(2)(J=2-),2,-,1.708,1p1,0.025425,0.003086,0.028511
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,10,2-(2)(J=2-),2,-,1.708,1p3,0.703165,0.004418,0.707583
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,10,2-(2)(J=2-),2,-,1.708,1s1,-0.174470,0.299943,0.125473
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,11,1-(3)(J=1-),1,-,1.797,0d3,-0.411480,0.075820,-0.335660
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,11,1-(3)(J=1-),1,-,1.797,0d5,-0.120010,-0.236260,-0.356270
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,11,1-(3)(J=1-),1,-,1.797,0f5,0.077098,0.009813,0.086911
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,11,1-(3)(J=1-),1,-,1.797,0f7,0.621401,0.050927,0.672328
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,11,1-(3)(J=1-),1,-,1.797,0p1,-0.003310,-0.094250,-0.097560
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,11,1-(3)(J=1-),1,-,1.797,0p3,-0.009960,-0.013970,-0.023930
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,11,1-(3)(J=1-),1,-,1.797,1p1,0.023146,0.002502,0.025649
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,11,1-(3)(J=1-),1,-,1.797,1p3,0.086306,0.007319,0.093625
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,11,1-(3)(J=1-),1,-,1.797,1s1,-0.263200,0.198096,-0.065104
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,12,4-(3)(J=4-),4,-,1.841,0d3,-0.355790,0.195023,-0.160767
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,12,4-(3)(J=4-),4,-,1.841,0d5,-0.241400,-0.373140,-0.614540
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,12,4-(3)(J=4-),4,-,1.841,0f5,0.026803,0.002377,0.029180
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,12,4-(3)(J=4-),4,-,1.841,0f7,0.898358,0.006936,0.905294
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,12,4-(3)(J=4-),4,-,1.841,1p1,0.001608,0.000246,0.001854
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,12,4-(3)(J=4-),4,-,1.841,1p3,0.062429,0.000499,0.062928
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,12,4-(3)(J=4-),4,-,1.841,1s1,-0.391920,0.168711,-0.223209
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,13,3-(4)(J=3-),3,-,1.999,0d3,-0.251440,0.123552,-0.127888
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,13,3-(4)(J=3-),3,-,1.999,0d5,-0.189920,-0.419570,-0.609490
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,13,3-(4)(J=3-),3,-,1.999,0f5,0.036747,0.009006,0.045753
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,13,3-(4)(J=3-),3,-,1.999,0f7,0.554257,0.042291,0.596548
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,13,3-(4)(J=3-),3,-,1.999,0p1,-0.000720,-0.016340,-0.017060
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,13,3-(4)(J=3-),3,-,1.999,0p3,-0.001940,-0.003560,-0.005500
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,13,3-(4)(J=3-),3,-,1.999,1p1,0.016040,0.006113,0.022153
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,13,3-(4)(J=3-),3,-,1.999,1p3,0.302140,0.010852,0.312992
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,13,3-(4)(J=3-),3,-,1.999,1s1,-0.465170,0.247650,-0.217520
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,14,5-(2)(J=5-),5,-,2.057,0d3,-0.404750,0.101518,-0.303232
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,14,5-(2)(J=5-),5,-,2.057,0d5,-0.155090,-0.382670,-0.537760
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,14,5-(2)(J=5-),5,-,2.057,0f5,0.042410,0.014044,0.056453
32Si_fsu9+.xml,0,0+(1)(J=0+),32Si_fsu9-.xml,14,5-(2)(J=5-),5,-,2.057,0f7,0.831463,0.040171,0.871634
